135	0	6	2046	S
136	1	4	261	S
136	4	8	831	S
136	2	4	6	S
136	3	8	611	S
136	7	9	1726	S
136	9	8	101	S
136	8	3	376	S
136	5	8	126	S
136	6	8	151	S
136	0	7	2116	S
137	1	8	886	S
137	2	3	126	S
137	4	9	226	S
137	3	5	196	S
137	7	4	21	S
137	9	4	121	S
137	8	3	261	S
137	5	9	516	S
137	6	5	151	S
137	0	0	10001	B
138	1	8	721	S
138	2	1	716	S
138	4	9	51	S
138	3	5	576	S
138	7	3	1226	S
138	9	7	281	S
138	8	1	1166	S
138	5	8	736	S
138	6	1	261	S
138	0	6	496	S
139	1	4	606	S
139	2	3	1701	S
139	4	6	466	S
139	3	8	801	S
139	7	1	476	S
139	9	4	401	S
139	8	3	801	S
139	5	0	436	S
139	6	3	411	S
139	0	6	6	S
140	1	8	731	S
140	2	4	151	S
140	4	9	776	S
140	3	8	581	S
140	7	4	321	S
140	9	4	56	S
140	8	6	1191	S
140	5	8	196	S
140	6	0	436	S
140	0	9	7281	S
141	1	8	681	S
141	2	9	376	S
141	4	8	421	S
141	7	1	551	S
141	3	8	1471	S
141	9	4	571	S
141	8	6	941	S
141	5	8	1016	S
141	6	5	96	S
141	0	1	816	S
142	1	8	771	S
142	2	3	751	S
142	4	7	71	S
142	7	9	611	S
142	3	8	201	S
142	9	8	271	S
142	8	3	941	S
142	5	8	66	S
142	6	0	881	S
142	0	2	871	S
143	1	8	1271	S
143	2	8	226	S
143	4	6	126	S
143	3	8	641	S
143	7	2	721	S
143	9	5	781	S
143	8	7	6	S
143	5	9	3736	S
143	6	6	10001	B
143	0	6	2511	S
144	1	8	411	S
144	4	9	301	S
144	2	8	521	S
144	7	9	1071	S
144	3	8	761	S
144	9	2	496	S
144	8	1	1801	S
144	5	6	496	S
144	6	8	526	S
144	0	0	10001	B
145	1	8	996	S
145	4	8	146	S
145	2	1	501	S
145	3	8	671	S
145	7	2	331	S
145	9	8	141	S
145	8	2	851	S
145	5	3	121	S
145	6	3	5941	S
145	0	9	9581	S
146	1	8	561	S
146	4	9	706	S
146	2	1	926	S
146	3	7	621	S
146	7	0	201	S
146	9	4	221	S
146	8	6	596	S
146	5	9	1021	S
146	6	8	1361	S
146	0	9	301	S
147	1	4	3741	S
147	4	8	436	S
147	2	6	6	S
147	3	5	396	S
147	7	9	121	S
147	9	8	141	S
147	8	0	811	S
147	5	6	116	S
147	6	8	1526	S
147	0	9	681	S
148	1	4	1201	S
148	4	8	916	S
148	2	7	7576	S
148	3	8	76	S
148	7	2	726	S
148	9	4	3691	S
148	8	3	956	S
148	5	3	2136	S
148	0	6	2181	S
148	6	8	66	S
149	1	7	1101	S
149	4	8	696	S
149	2	7	481	S
149	3	8	4206	S
149	7	9	1216	S
149	9	3	126	S
149	8	3	641	S
149	5	8	126	S
149	0	9	7376	S
149	6	0	1736	S
150	1	4	2911	S
150	4	6	3036	S
150	2	0	466	S
150	3	8	1346	S
150	7	1	6	S
150	9	1	191	S
150	8	3	1306	S
150	5	8	141	S
150	0	6	2051	S
150	6	8	1196	S
151	1	7	1636	S
151	4	8	1076	S
151	2	1	161	S
151	3	5	761	S
151	7	1	366	S
151	9	3	26	S
151	8	2	831	S
151	5	8	6	S
151	0	9	451	S
151	6	4	171	S
152	1	4	1691	S
152	4	7	846	S
152	2	0	91	S
152	3	8	136	S
152	7	2	396	S
152	8	6	821	S
152	9	4	211	S
152	5	8	246	S
152	0	4	1731	S
152	6	3	291	S
153	1	8	3541	S
153	4	9	1606	S
153	2	8	71	S
153	3	5	1111	S
153	7	2	111	S
153	8	3	226	S
153	9	4	436	S
153	5	9	641	S
153	0	8	1761	S
153	6	0	176	S
154	1	8	386	S
154	4	7	256	S
154	2	1	741	S
154	3	5	141	S
154	7	9	6	S
154	9	4	36	S
154	8	2	576	S
154	5	1	6	S
154	0	6	1741	S
154	6	8	36	S
155	1	4	2081	S
155	2	3	131	S
155	4	9	3321	S
155	3	5	476	S
155	7	2	1091	S
155	9	4	396	S
155	8	2	771	S
155	5	8	156	S
155	0	6	1246	S
155	6	5	861	S
156	1	7	956	S
156	2	8	426	S
156	4	9	1266	S
156	3	5	1226	S
156	7	3	241	S
156	9	0	661	S
156	8	3	831	S
156	5	8	1251	S
156	0	6	2031	S
156	6	3	626	S
157	1	4	286	S
157	2	1	1476	S
157	4	1	271	S
157	3	5	241	S
157	7	3	2641	S
157	9	4	121	S
157	8	6	721	S
157	5	3	1186	S
157	0	6	856	S
157	6	8	1306	S
158	1	8	1196	S
158	2	8	631	S
158	4	9	1211	S
158	3	5	1466	S
158	7	1	1096	S
158	9	4	536	S
158	8	3	201	S
158	5	8	16	S
158	0	6	466	S
158	6	4	251	S
159	1	4	2731	S
159	2	3	136	S
159	4	9	681	S
159	7	2	621	S
159	3	9	496	S
159	9	4	801	S
159	8	1	686	S
159	0	9	5676	S
159	5	9	736	S
159	6	8	2166	S
160	1	8	1861	S
160	2	3	96	S
160	4	9	171	S
160	7	9	161	S
160	3	8	2606	S
160	9	8	231	S
160	8	5	801	S
160	0	9	2976	S
160	5	3	296	S
160	6	0	6	S
161	1	8	1441	S
161	2	3	3786	S
161	4	8	676	S
161	7	2	1586	S
161	3	8	151	S
161	9	8	256	S
161	8	1	81	S
161	0	4	306	S
161	5	8	161	S
161	6	8	396	S
162	1	7	1001	S
162	2	1	146	S
162	4	8	61	S
162	7	9	121	S
162	3	5	266	S
162	9	8	366	S
162	8	3	156	S
162	0	9	1226	S
162	5	8	96	S
162	6	8	181	S
163	1	4	1171	S
163	2	3	106	S
163	4	9	276	S
163	7	1	641	S
163	3	7	926	S
163	9	8	371	S
163	8	5	391	S
163	0	9	1481	S
163	5	3	351	S
163	6	8	1151	S
164	1	8	6401	S
164	2	1	391	S
164	4	8	1446	S
164	7	3	116	S
164	3	8	281	S
164	9	8	531	S
164	8	0	116	S
164	0	9	1586	S
164	5	8	496	S
164	6	8	131	S
165	1	4	2026	S
165	2	3	1541	S
165	4	1	126	S
165	7	2	2486	S
165	3	4	31	S
165	9	8	146	S
165	8	3	836	S
165	0	6	6871	S
165	5	6	166	S
165	6	8	586	S
166	1	8	531	S
166	2	8	796	S
166	4	9	521	S
166	3	8	3036	S
166	7	9	486	S
166	9	4	51	S
166	8	6	251	S
166	5	8	151	S
166	0	0	10001	B
166	6	6	10001	B
167	1	4	1021	S
167	2	3	456	S
167	4	9	186	S
167	3	8	101	S
167	7	2	121	S
167	9	5	6	S
167	8	5	1116	S
167	5	9	446	S
167	0	6	971	S
167	6	8	301	S
168	1	8	926	S
168	2	8	121	S
168	4	8	156	S
168	3	5	516	S
168	7	3	36	S
168	9	4	296	S
168	8	3	3186	S
168	5	6	326	S
168	0	6	926	S
168	6	8	161	S
169	1	4	256	S
169	2	3	161	S
169	4	9	256	S
169	3	8	726	S
169	7	2	2221	S
169	9	3	131	S
169	8	5	341	S
169	5	9	201	S
169	0	9	2136	S
169	6	4	246	S
170	1	4	946	S
170	2	0	81	S
170	4	9	361	S
170	3	8	106	S
170	7	9	186	S
170	9	4	156	S
170	8	5	31	S
170	5	6	6	S
170	0	9	1476	S
170	6	0	71	S
171	1	4	1351	S
171	2	0	1121	S
171	4	8	591	S
171	3	5	806	S
171	7	1	1291	S
171	9	8	346	S
171	8	9	6	S
171	5	8	301	S
171	0	6	1226	S
171	6	5	1381	S
172	1	8	171	S
172	2	3	1026	S
172	4	1	601	S
172	3	8	641	S
172	7	9	606	S
172	9	4	376	S
172	8	6	721	S
172	5	6	161	S
172	0	0	10001	B
172	6	8	1621	S
173	1	8	656	S
173	2	8	371	S
173	4	1	126	S
173	3	7	71	S
173	7	1	6	S
173	9	4	731	S
173	8	6	131	S
173	5	8	36	S
173	6	0	976	S
173	0	9	156	S
174	1	4	3241	S
174	2	1	506	S
174	4	9	161	S
174	3	3	10001	B
174	7	2	141	S
174	9	4	71	S
174	8	2	716	S
174	5	8	11	S
174	6	8	11	S
174	0	9	1871	S
175	1	4	1606	S
175	2	3	176	S
175	4	7	561	S
175	3	5	346	S
175	7	9	6	S
175	9	4	1271	S
175	8	3	126	S
175	5	8	41	S
175	6	8	11	S
175	0	5	416	S
176	1	7	491	S
176	2	8	41	S
176	4	2	1026	S
176	3	7	721	S
176	7	9	301	S
176	9	2	876	S
176	8	3	656	S
176	5	9	1046	S
176	6	0	101	S
176	0	4	246	S
177	1	4	1361	S
177	2	8	6	S
177	4	9	296	S
177	3	8	361	S
177	7	1	161	S
177	9	4	326	S
177	8	8	10001	B
177	5	9	1451	S
177	6	5	1006	S
177	0	6	8736	S
178	1	8	711	S
178	2	8	3196	S
178	4	1	1261	S
178	3	8	1041	S
178	7	8	221	S
178	9	4	1186	S
178	8	1	906	S
178	5	3	471	S
178	6	8	361	S
178	0	6	686	S
179	1	8	856	S
179	4	8	456	S
179	2	3	7416	S
179	3	8	666	S
179	7	1	6	S
179	9	4	231	S
179	8	3	151	S
179	5	8	76	S
179	6	3	246	S
179	0	0	10001	B
180	1	5	6	S
180	4	9	981	S
180	2	8	291	S
180	3	8	1021	S
180	7	3	606	S
180	9	4	186	S
180	8	3	1076	S
180	5	3	331	S
180	6	0	1146	S
180	0	6	841	S
181	1	8	891	S
181	2	0	96	S
181	4	8	251	S
181	3	5	521	S
181	7	4	526	S
181	9	4	571	S
181	8	2	776	S
181	5	9	596	S
181	6	4	2056	S
181	0	6	1231	S
182	1	4	1886	S
182	2	3	126	S
182	4	8	726	S
182	3	9	251	S
182	7	9	351	S
182	9	4	186	S
182	8	3	831	S
182	5	6	86	S
182	6	0	1271	S
182	0	9	4081	S
183	1	8	1106	S
183	4	1	166	S
183	2	8	481	S
183	3	8	201	S
183	7	2	3501	S
183	9	4	681	S
183	8	6	1241	S
183	5	8	96	S
183	6	0	1096	S
183	0	9	5051	S
184	1	8	481	S
184	4	1	371	S
184	2	8	471	S
184	3	8	141	S
184	7	2	2526	S
184	9	4	96	S
184	8	3	2151	S
184	5	3	6	S
184	6	0	586	S
184	0	9	501	S
185	1	8	1531	S
185	4	7	176	S
185	2	7	141	S
185	3	8	1121	S
185	7	3	526	S
185	9	8	151	S
185	8	2	301	S
185	5	8	421	S
185	6	8	2406	S
185	0	6	2906	S
186	1	4	4011	S
186	4	9	211	S
186	2	1	721	S
186	3	8	616	S
186	7	9	1641	S
186	9	4	6	S
186	8	2	1061	S
186	5	6	136	S
186	6	0	201	S
186	0	6	986	S
187	1	4	4911	S
187	2	1	191	S
187	4	8	376	S
187	3	5	291	S
187	7	9	1046	S
187	9	4	166	S
187	8	2	111	S
187	5	8	206	S
187	6	8	1151	S
187	0	9	5876	S
188	1	4	9581	S
188	2	0	6	S
188	4	9	1111	S
188	3	5	441	S
188	7	9	311	S
188	9	4	61	S
188	8	6	1366	S
188	5	0	6	S
188	6	0	1491	S
188	0	8	216	S
189	1	7	2786	S
189	4	9	476	S
189	2	0	231	S
189	3	5	806	S
189	7	1	131	S
189	9	8	66	S
189	8	2	426	S
189	5	9	561	S
189	6	8	331	S
189	0	8	626	S
190	1	4	1231	S
190	2	0	51	S
190	4	9	386	S
190	3	3	10001	B
190	7	1	451	S
190	9	8	206	S
190	8	1	146	S
190	5	3	1326	S
190	6	0	6	S
190	0	1	946	S
191	1	7	806	S
191	2	3	476	S
191	4	9	881	S
191	3	2	471	S
191	7	3	831	S
191	8	3	546	S
191	9	4	556	S
191	5	8	426	S
191	6	0	246	S
191	0	7	956	S
192	1	8	1056	S
192	2	3	176	S
192	4	9	191	S
192	3	8	1426	S
192	7	2	2186	S
192	9	8	81	S
192	8	3	321	S
192	5	8	41	S
192	6	1	6	S
192	0	2	1321	S
193	1	7	646	S
193	2	7	46	S
193	4	9	461	S
193	3	5	321	S
193	7	9	131	S
193	9	4	76	S
193	8	1	496	S
193	5	3	241	S
193	6	0	5111	S
193	0	0	10001	B
194	1	4	2106	S
194	4	1	1391	S
194	2	3	1891	S
194	3	5	1786	S
194	7	9	76	S
194	9	0	161	S
194	8	2	871	S
194	5	3	826	S
194	6	0	151	S
194	0	6	711	S
195	1	8	271	S
195	4	2	306	S
195	2	7	4251	S
195	3	8	2056	S
195	7	2	41	S
195	9	4	321	S
195	8	3	456	S
195	5	9	41	S
195	6	8	1356	S
195	0	6	946	S
196	1	4	926	S
196	4	9	846	S
196	2	8	86	S
196	3	2	171	S
196	7	3	796	S
196	9	4	176	S
196	8	3	201	S
196	5	3	236	S
196	6	0	1451	S
196	0	6	1741	S
197	1	4	856	S
197	4	0	1271	S
197	2	8	5476	S
197	3	1	1446	S
197	7	2	3001	S
197	9	4	41	S
197	8	3	591	S
197	5	8	186	S
197	6	8	506	S
197	0	6	2141	S
198	1	4	1391	S
198	4	8	331	S
198	2	3	1566	S
198	3	8	81	S
198	7	3	106	S
198	9	3	136	S
198	8	1	6	S
198	5	3	176	S
198	6	8	3066	S
198	0	6	3256	S
199	1	4	1441	S
199	2	0	391	S
199	4	9	451	S
199	3	8	2576	S
199	7	9	591	S
199	9	4	501	S
199	8	9	886	S
199	5	9	876	S
199	6	5	2351	S
199	0	6	261	S
200	1	8	1146	S
200	4	9	391	S
200	2	8	401	S
200	3	8	256	S
200	7	2	11	S
200	9	4	706	S
200	8	2	1156	S
200	5	8	261	S
200	6	8	436	S
200	0	5	316	S
201	1	4	4606	S
201	2	3	1821	S
201	4	8	106	S
201	3	8	816	S
201	7	2	381	S
201	9	4	221	S
201	8	6	291	S
201	5	8	566	S
201	6	4	591	S
201	0	6	1416	S
202	1	8	1131	S
202	2	8	381	S
202	4	9	106	S
202	7	9	1061	S
202	3	8	761	S
202	8	3	961	S
202	9	8	6	S
202	5	3	836	S
202	6	0	2236	S
202	0	2	591	S
203	1	8	2301	S
203	2	8	91	S
203	4	8	1086	S
203	3	5	6486	S
203	7	9	661	S
203	8	1	246	S
203	9	8	156	S
203	5	3	51	S
203	6	6	10001	B
203	0	9	756	S
204	1	8	1206	S
204	2	3	536	S
204	4	8	196	S
204	7	9	526	S
204	3	5	116	S
204	8	1	656	S
204	9	4	91	S
204	5	8	46	S
204	6	0	1226	S
204	0	6	331	S
205	1	6	236	S
205	2	8	11	S
205	4	1	1906	S
205	3	8	551	S
205	7	2	156	S
205	8	3	751	S
205	9	4	516	S
205	5	8	66	S
205	6	4	1206	S
205	0	6	2641	S
206	1	4	971	S
206	2	4	4821	S
206	4	1	256	S
206	3	8	1126	S
206	7	9	6	S
206	8	2	466	S
206	9	1	6	S
206	5	8	1066	S
206	6	6	10001	B
206	0	6	1271	S
207	1	4	311	S
207	2	0	1706	S
207	4	9	221	S
207	3	8	596	S
207	7	1	176	S
207	8	7	171	S
207	9	4	496	S
207	5	9	246	S
207	6	4	371	S
207	0	9	726	S
208	1	8	476	S
208	2	9	316	S
208	4	9	486	S
208	3	8	351	S
208	7	9	301	S
208	8	3	1371	S
208	9	8	6	S
208	5	3	166	S
208	6	6	10001	B
208	0	0	10001	B
209	1	8	2506	S
209	2	3	431	S
209	4	6	321	S
209	3	9	291	S
209	7	9	151	S
209	8	3	626	S
209	9	4	126	S
209	5	3	451	S
209	6	4	1871	S
209	0	6	1626	S
210	1	4	3286	S
210	2	1	471	S
210	4	9	166	S
210	3	8	91	S
210	7	3	591	S
210	8	2	211	S
210	9	4	81	S
210	5	8	506	S
210	6	5	981	S
210	0	7	1131	S
211	1	8	376	S
211	2	4	221	S
211	4	7	2631	S
211	3	8	1211	S
211	7	2	56	S
211	8	6	1096	S
211	9	4	156	S
211	5	8	6	S
211	6	5	516	S
211	0	6	186	S
212	1	4	2011	S
212	2	7	406	S
212	4	9	146	S
212	3	8	636	S
212	7	9	6	S
212	8	6	796	S
212	9	4	196	S
212	5	8	1926	S
212	6	4	821	S
212	0	6	2641	S
213	1	4	796	S
213	2	8	471	S
213	4	9	366	S
213	3	5	666	S
213	7	9	686	S
213	8	3	181	S
213	9	4	211	S
213	5	8	31	S
213	6	3	331	S
213	0	6	796	S
214	1	7	796	S
214	2	0	906	S
214	4	8	1166	S
214	3	5	3351	S
214	7	3	521	S
214	8	2	891	S
214	9	8	236	S
214	5	8	101	S
214	6	7	161	S
214	0	4	476	S
215	1	2	226	S
215	2	3	421	S
215	4	8	756	S
215	3	8	121	S
215	7	9	586	S
215	8	3	361	S
215	9	4	2381	S
215	5	9	966	S
215	6	5	3026	S
215	0	7	2586	S
216	1	4	2051	S
216	2	1	176	S
216	4	1	756	S
216	3	8	226	S
216	7	9	1641	S
216	8	2	1456	S
216	9	4	2956	S
216	5	9	176	S
216	6	8	6	S
216	0	9	501	S
217	1	4	2611	S
217	2	0	191	S
217	4	9	246	S
217	3	8	1091	S
217	7	3	271	S
217	8	2	3771	S
217	9	8	266	S
217	5	8	1441	S
217	6	8	9026	S
217	0	9	4196	S
218	1	4	4846	S
218	2	7	2871	S
218	4	1	5246	S
218	3	7	1731	S
218	7	9	291	S
218	8	2	836	S
218	9	8	301	S
218	5	9	481	S
218	6	5	8646	S
218	0	9	4721	S
219	1	8	706	S
219	4	8	746	S
219	2	0	211	S
219	3	8	1031	S
219	7	3	941	S
219	8	3	126	S
219	9	4	6	S
219	6	5	396	S
219	5	8	96	S
219	0	9	6321	S
220	1	4	2171	S
220	4	8	281	S
220	2	7	1641	S
220	3	8	741	S
220	7	2	391	S
220	8	9	1261	S
220	9	4	136	S
220	6	4	1851	S
220	5	8	91	S
220	0	9	2546	S
221	1	8	681	S
221	4	8	6	S
221	2	3	336	S
221	3	8	531	S
221	7	9	881	S
221	8	6	796	S
221	9	4	1011	S
221	6	4	256	S
221	5	6	106	S
221	0	0	10001	B
222	1	8	246	S
222	4	9	731	S
222	2	1	241	S
222	3	8	6	S
222	7	2	9166	S
222	8	2	571	S
222	9	4	156	S
222	6	4	1506	S
222	5	9	1906	S
222	0	9	3401	S
223	1	4	2981	S
223	4	9	46	S
223	2	8	736	S
223	3	5	2156	S
223	7	2	156	S
223	8	0	91	S
223	9	4	656	S
223	6	3	606	S
223	5	3	141	S
223	0	7	6556	S
224	1	4	191	S
224	4	9	271	S
224	2	3	1456	S
224	3	8	951	S
224	7	2	46	S
224	8	6	891	S
224	9	4	456	S
224	6	4	2101	S
224	5	3	86	S
224	0	9	1936	S
225	1	7	286	S
225	4	9	16	S
225	2	0	6	S
225	3	5	391	S
225	7	3	966	S
225	8	3	1016	S
225	9	8	416	S
225	6	0	121	S
225	5	9	291	S
225	0	6	1001	S
226	1	7	8186	S
226	4	1	36	S
226	2	3	266	S
226	3	5	166	S
226	7	2	716	S
226	8	6	246	S
226	9	8	106	S
226	6	8	51	S
226	5	3	646	S
226	0	0	10001	B
227	1	4	2766	S
227	4	8	336	S
227	2	3	286	S
227	3	5	61	S
227	7	3	506	S
227	8	6	306	S
227	9	4	56	S
227	6	0	831	S
227	5	6	286	S
227	0	9	1891	S
228	1	8	981	S
228	2	8	61	S
228	4	8	1521	S
228	3	5	396	S
228	7	2	3741	S
228	8	3	2286	S
228	9	0	286	S
228	6	0	341	S
228	5	8	1001	S
228	0	4	1181	S
229	1	8	1091	S
229	2	8	376	S
229	4	7	481	S
229	3	8	931	S
229	7	9	111	S
229	8	1	611	S
229	9	1	6	S
229	5	8	136	S
229	6	8	426	S
229	0	8	1641	S
230	1	4	5621	S
230	2	1	306	S
230	4	7	2246	S
230	3	8	916	S
230	7	1	506	S
230	8	7	106	S
230	9	1	6	S
230	5	8	696	S
230	6	8	336	S
230	0	6	201	S
231	1	8	1571	S
231	2	3	796	S
231	4	9	6	S
231	3	8	291	S
231	7	9	136	S
231	8	2	361	S
231	9	4	6	S
231	5	3	241	S
231	6	0	3771	S
231	0	6	1161	S
232	1	8	206	S
232	2	8	546	S
232	4	6	291	S
232	7	9	171	S
232	3	5	236	S
232	8	2	811	S
232	9	4	1296	S
232	5	9	551	S
232	6	5	541	S
232	0	5	2881	S
233	1	4	631	S
233	2	8	536	S
233	4	9	61	S
233	7	3	856	S
233	3	8	906	S
233	8	3	321	S
233	9	4	16	S
233	5	8	6	S
233	6	8	946	S
233	0	8	1221	S
234	1	4	946	S
234	2	1	1796	S
234	4	1	5871	S
234	7	2	1736	S
234	3	8	406	S
234	8	0	111	S
234	9	4	121	S
234	5	3	301	S
234	6	8	186	S
234	0	8	1106	S
235	1	4	1086	S
235	2	7	706	S
235	4	9	146	S
235	7	9	366	S
235	3	5	476	S
235	8	3	46	S
235	9	7	246	S
235	5	8	141	S
235	6	5	291	S
235	0	6	3271	S
236	1	4	3186	S
236	4	9	856	S
236	2	8	1271	S
236	7	5	441	S
236	3	8	271	S
236	8	2	396	S
236	9	8	26	S
236	5	3	336	S
236	6	1	6	S
236	0	9	806	S
237	1	4	2176	S
237	4	6	416	S
237	2	3	571	S
237	7	9	251	S
237	3	8	956	S
237	8	3	191	S
237	9	4	176	S
237	5	3	6	S
237	6	0	251	S
237	0	9	9566	S
238	1	8	266	S
238	2	8	91	S
238	4	8	361	S
238	7	2	646	S
238	3	8	166	S
238	8	3	321	S
238	9	4	86	S
238	5	3	156	S
238	6	5	881	S
238	0	6	1816	S
239	1	8	356	S
239	2	8	606	S
239	4	8	2311	S
239	3	5	21	S
239	7	2	406	S
239	8	2	1491	S
239	9	4	381	S
239	5	9	1501	S
239	6	0	756	S
239	0	6	3986	S
240	1	8	1466	S
240	2	4	496	S
240	4	1	541	S
240	3	8	316	S
240	7	9	571	S
240	8	3	531	S
240	9	4	171	S
240	5	8	61	S
240	6	6	10001	B
240	0	8	281	S
241	1	4	1741	S
241	2	6	21	S
241	4	1	631	S
241	7	2	191	S
241	3	8	281	S
241	8	3	1696	S
241	9	4	426	S
241	5	8	446	S
241	0	6	1986	S
241	6	0	731	S
242	1	8	1271	S
242	4	8	411	S
242	2	3	126	S
242	7	9	616	S
242	3	8	526	S
242	9	8	341	S
242	8	3	371	S
242	5	3	561	S
242	0	0	10001	B
242	6	8	11	S
243	1	9	446	S
243	4	9	386	S
243	2	7	1496	S
243	7	8	1551	S
243	3	5	361	S
243	9	8	316	S
243	8	5	2441	S
243	5	3	706	S
243	6	0	761	S
243	0	2	5121	S
244	1	4	1461	S
244	4	9	1351	S
244	2	8	1171	S
244	7	9	526	S
244	3	5	1086	S
244	9	4	536	S
244	8	3	501	S
244	5	9	71	S
244	6	8	171	S
244	0	6	9556	S
245	1	8	4391	S
245	4	9	2121	S
245	2	8	506	S
245	7	8	361	S
245	3	5	1076	S
245	9	4	146	S
245	8	3	721	S
245	5	8	96	S
245	6	0	946	S
245	0	9	1521	S
246	1	7	1846	S
246	4	8	896	S
246	2	8	361	S
246	7	9	151	S
246	3	2	516	S
246	9	8	706	S
246	8	2	1126	S
246	5	3	1986	S
246	6	8	2336	S
246	0	6	366	S
247	1	4	1086	S
247	4	9	1916	S
247	2	1	451	S
247	7	3	366	S
247	3	8	131	S
247	9	7	141	S
247	8	2	3361	S
247	5	8	101	S
247	6	8	201	S
247	0	9	6106	S
248	1	4	991	S
248	4	5	1071	S
248	2	1	521	S
248	7	2	2106	S
248	3	5	691	S
248	9	4	231	S
248	8	2	2311	S
248	5	3	106	S
248	6	0	191	S
248	0	7	1051	S
249	1	4	1116	S
249	4	9	746	S
249	2	8	181	S
249	7	9	356	S
249	3	8	536	S
249	9	8	176	S
249	8	6	611	S
249	5	8	11	S
249	6	0	426	S
249	0	6	2011	S
250	1	4	316	S
250	4	8	391	S
250	2	3	401	S
250	3	9	2041	S
250	7	2	1071	S
250	9	7	6	S
250	8	1	371	S
250	5	8	31	S
250	6	4	2186	S
250	0	6	621	S
251	1	3	76	S
251	4	9	741	S
251	2	3	816	S
251	3	9	351	S
251	7	2	836	S
251	9	7	511	S
251	8	3	1076	S
251	5	8	676	S
251	6	5	701	S
251	0	9	8161	S
252	1	8	441	S
252	4	6	711	S
252	2	8	691	S
252	3	5	256	S
252	7	9	451	S
252	9	0	136	S
252	8	9	1391	S
252	5	8	6	S
252	6	8	351	S
252	0	9	1276	S
253	1	8	506	S
253	4	9	231	S
253	2	3	381	S
253	3	8	716	S
253	7	2	186	S
253	9	8	156	S
253	8	3	2266	S
253	5	8	891	S
253	6	0	1656	S
253	0	9	276	S
254	1	7	1356	S
254	4	7	1071	S
254	2	8	1046	S
254	7	2	2716	S
254	3	5	5386	S
254	8	2	146	S
254	9	4	376	S
254	5	8	261	S
254	6	0	311	S
254	0	9	1941	S
255	1	4	1041	S
255	4	9	401	S
255	2	8	281	S
255	7	9	26	S
255	3	8	551	S
255	8	5	841	S
255	9	4	1551	S
255	5	8	1171	S
255	6	8	5266	S
255	0	9	4371	S
256	1	4	196	S
256	4	8	841	S
256	2	1	1251	S
256	7	9	121	S
256	3	8	176	S
256	8	3	941	S
256	9	5	6	S
256	5	8	41	S
256	6	3	591	S
256	0	0	10001	B
257	1	2	626	S
257	4	7	536	S
257	2	8	246	S
257	7	9	2881	S
257	3	8	771	S
257	8	2	311	S
257	9	4	266	S
257	5	8	891	S
257	6	0	1211	S
257	0	9	6006	S
258	1	7	1366	S
258	4	8	756	S
258	2	0	256	S
258	7	2	81	S
258	3	8	156	S
258	8	6	1696	S
258	9	4	141	S
258	5	3	226	S
258	6	8	1251	S
258	0	6	721	S
259	1	3	96	S
259	4	9	206	S
259	2	8	456	S
259	7	2	191	S
259	3	5	181	S
259	8	6	2511	S
259	9	8	291	S
259	5	9	1746	S
259	6	5	2106	S
259	0	6	126	S
260	1	7	361	S
260	4	1	1661	S
260	2	1	421	S
260	7	9	351	S
260	3	8	1086	S
260	9	7	361	S
260	8	6	486	S
260	5	8	441	S
260	6	5	301	S
260	0	6	2421	S
261	1	8	111	S
261	4	9	1026	S
261	2	8	256	S
261	7	4	51	S
261	3	8	66	S
261	9	7	246	S
261	8	1	526	S
261	5	3	26	S
261	6	8	1781	S
261	0	6	666	S
262	1	8	206	S
262	4	7	481	S
262	2	8	96	S
262	7	3	136	S
262	3	5	4436	S
262	9	4	6	S
262	8	3	1541	S
262	5	8	21	S
262	6	5	206	S
262	0	2	2931	S
263	1	4	1271	S
263	4	9	366	S
263	2	1	341	S
263	7	2	116	S
263	3	8	66	S
263	9	7	41	S
263	8	0	261	S
263	5	8	391	S
263	6	8	156	S
263	0	6	3746	S
264	1	4	4121	S
264	4	9	516	S
264	2	1	6	S
264	7	2	1301	S
264	3	8	616	S
264	9	7	51	S
264	8	2	6336	S
264	5	3	351	S
264	6	5	436	S
264	0	2	631	S
265	1	7	266	S
265	4	9	551	S
265	2	1	16	S
265	7	1	76	S
265	3	8	1746	S
265	9	7	6	S
265	8	2	381	S
265	5	8	241	S
265	6	0	461	S
265	0	2	3031	S
266	1	4	1471	S
266	4	2	161	S
266	2	8	996	S
266	7	9	1741	S
266	3	8	166	S
266	9	4	76	S
266	8	2	286	S
266	5	3	111	S
266	6	5	501	S
266	0	6	3266	S
267	1	4	2436	S
267	4	9	2871	S
267	2	1	2041	S
267	7	9	546	S
267	3	5	726	S
267	9	4	6	S
267	8	9	666	S
267	5	8	336	S
267	6	4	516	S
267	0	6	876	S
268	1	4	3831	S
268	4	9	761	S
268	2	7	291	S
268	7	1	196	S
268	3	5	1266	S
268	9	4	6	S
268	8	8	10001	B
268	5	3	1286	S
268	6	5	296	S
268	0	7	791	S
269	1	8	2931	S
269	4	9	91	S
269	2	0	6	S
269	7	2	41	S
269	3	5	66	S
269	9	4	236	S
269	8	6	1426	S
269	5	3	181	S
269	6	5	1201	S
269	0	9	4796	S
270	1	7	476	S
270	4	8	141	S
270	2	8	706	S
270	7	9	231	S
270	3	5	576	S
270	9	4	381	S
270	8	6	2406	S
270	5	9	226	S
270	6	8	516	S
270	0	6	7676	S
271	1	8	651	S
271	4	9	1751	S
271	2	3	166	S
271	7	2	986	S
271	3	8	251	S
271	9	4	6	S
271	8	1	316	S
271	5	8	121	S
271	6	8	6	S
